run_name,relative_run_dir,relative_checkpoint,checkpoint_step,best_metric,checkpoint_source,base_model,peft_type,tira_M,tira_K,layer,module,K,M,rank_upper_bound,effective_rank_tau,stable_rank,spectral_norm,frobenius_norm,frobenius_sq,nuclear_norm,tau,note,n_out,n_in,delta_rows,delta_cols,alpha,scale_applied,top_singular_values,rank_energy_90,rank_energy_95,rank_energy_99,run_dir,checkpoint
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,16,k_proj,32,16,512,375,6.233963022419973,0.43403375148773193,1.0836913666489247,1.174386978149414,10.790406227111816,0.005,ok,64,256,1024,4096,32.0,True,"[0.43403375148773193, 0.38089674711227417, 0.32040712237358093, 0.31382134556770325, 0.28332847356796265, 0.26409950852394104, 0.2288888841867447, 0.202254980802536, 0.18656446039676666, 0.16923050582408905]",39,86,218,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,16,v_proj,32,16,512,400,22.536104256304384,0.10766342282295227,0.511102028117581,0.26122528314590454,8.273545265197754,0.005,ok,64,256,1024,4096,32.0,True,"[0.10766342282295227, 0.09715713560581207, 0.08704887330532074, 0.08116033673286438, 0.07919276505708694, 0.07390693575143814, 0.07358648627996445, 0.069585420191288, 0.06756781786680222, 0.0674038827419281]",171,235,361,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,16,up_proj,32,16,512,512,3.326986011957484,1.4634082317352295,2.6692606310145472,7.12495231628418,32.88047409057617,0.005,ok,896,256,14336,4096,32.0,True,"[1.4634082317352295, 0.5330899357795715, 0.4358968138694763, 0.42088717222213745, 0.41775208711624146, 0.3928545117378235, 0.37561556696891785, 0.3708015978336334, 0.3689739406108856, 0.3548470735549927]",73,140,318,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,16,down_proj,32,16,512,512,17.845349397914234,0.5161159634590149,2.1802676942936428,4.753567218780518,38.10200119018555,0.005,ok,256,896,4096,14336,32.0,True,"[0.5161159634590149, 0.3721933960914612, 0.3508906662464142, 0.34400007128715515, 0.32928013801574707, 0.3261091411113739, 0.3154698610305786, 0.31278109550476074, 0.3122345209121704, 0.3071093261241913]",224,294,420,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,17,q_proj,32,16,512,507,9.728392856612299,0.5435780882835388,1.695440261175391,2.8745176792144775,20.808677673339844,0.005,ok,256,256,4096,4096,32.0,True,"[0.5435780882835388, 0.41823092103004456, 0.3818969428539276, 0.3632066547870636, 0.34884461760520935, 0.32900384068489075, 0.3273952007293701, 0.31497082114219666, 0.31262773275375366, 0.29979002475738525]",70,132,287,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,17,k_proj,32,16,512,378,7.323884750709309,0.38849395513534546,1.0513686342918593,1.1053760051727295,10.866212844848633,0.005,ok,64,256,1024,4096,32.0,True,"[0.38849395513534546, 0.3761580288410187, 0.3139669895172119, 0.3048516809940338, 0.27414754033088684, 0.2686096131801605, 0.25371745228767395, 0.16452252864837646, 0.1539735645055771, 0.15035749971866608]",46,92,227,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,17,v_proj,32,16,512,371,16.590005955464097,0.12623412907123566,0.5141620980105636,0.2643626630306244,7.842499256134033,0.005,ok,64,256,1024,4096,32.0,True,"[0.12623412907123566, 0.10739529877901077, 0.08809434622526169, 0.08309206366539001, 0.08124905079603195, 0.07796721160411835, 0.07526449859142303, 0.07341200858354568, 0.0718289166688919, 0.07060602307319641]",145,206,336,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,17,up_proj,32,16,512,512,2.9195786856136534,1.5333812236785889,2.620053944942348,6.864682674407959,31.01278305053711,0.005,ok,896,256,14336,4096,32.0,True,"[1.5333812236785889, 0.4766555726528168, 0.43263518810272217, 0.42298829555511475, 0.397783488035202, 0.3878311812877655, 0.3817861080169678, 0.37040168046951294, 0.3649328052997589, 0.3588922917842865]",66,133,308,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,17,down_proj,32,16,512,512,16.534270271265402,0.5190300941467285,2.1104985388502437,4.454204082489014,36.4119873046875,0.005,ok,256,896,4096,14336,32.0,True,"[0.5190300941467285, 0.35410383343696594, 0.3429199457168579, 0.3366535007953644, 0.33487752079963684, 0.33143478631973267, 0.32111433148384094, 0.3191482126712799, 0.31123608350753784, 0.3051369786262512]",220,289,418,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,18,q_proj,32,16,512,506,10.847847665732207,0.5144843459129333,1.694509289582949,2.87136173248291,20.75266456604004,0.005,ok,256,256,4096,4096,32.0,True,"[0.5144843459129333, 0.4845172166824341, 0.4074312448501587, 0.38624289631843567, 0.3756674826145172, 0.3609601557254791, 0.3554966151714325, 0.3130177855491638, 0.3003813922405243, 0.28444361686706543]",73,138,290,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,18,k_proj,32,16,512,363,6.789898705945951,0.41615840792655945,1.0844020279475957,1.175927758216858,10.683639526367188,0.005,ok,64,256,1024,4096,32.0,True,"[0.41615840792655945, 0.3715963065624237, 0.35072049498558044, 0.3090207576751709, 0.2890909016132355, 0.2746783196926117, 0.25268927216529846, 0.19154171645641327, 0.18333519995212555, 0.1631714254617691]",40,82,208,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,18,v_proj,32,16,512,350,14.344346324780705,0.12692779302597046,0.4807254446704587,0.23109695315361023,7.191681861877441,0.005,ok,64,256,1024,4096,32.0,True,"[0.12692779302597046, 0.08902105689048767, 0.08517947793006897, 0.0823461189866066, 0.07563798129558563, 0.07535150647163391, 0.07209091633558273, 0.07108793407678604, 0.06849875301122665, 0.06808321923017502]",136,196,331,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,18,up_proj,32,16,512,512,2.872041004815701,1.5812675952911377,2.6797895495498727,7.181272029876709,31.497905731201172,0.005,ok,896,256,14336,4096,32.0,True,"[1.5812675952911377, 0.47514161467552185, 0.4375227689743042, 0.42216673493385315, 0.3990074694156647, 0.386534720659256, 0.3826621174812317, 0.37910714745521545, 0.3720259964466095, 0.3615521490573883]",64,129,305,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,18,down_proj,32,16,512,512,21.080298301245733,0.47958141565322876,2.201915869093974,4.848433494567871,38.94187545776367,0.005,ok,256,896,4096,14336,32.0,True,"[0.47958141565322876, 0.37359946966171265, 0.3600563704967499, 0.34962114691734314, 0.3406105935573578, 0.3298276364803314, 0.32626691460609436, 0.31916457414627075, 0.3174397349357605, 0.31203141808509827]",232,299,423,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,19,q_proj,32,16,512,495,11.699267489589717,0.5012887716293335,1.7146177381893035,2.9399139881134033,20.444087982177734,0.005,ok,256,256,4096,4096,32.0,True,"[0.5012887716293335, 0.47646796703338623, 0.45106685161590576, 0.37737834453582764, 0.3663993179798126, 0.33707913756370544, 0.32082462310791016, 0.3134280741214752, 0.31031447649002075, 0.30560582876205444]",62,123,281,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,19,k_proj,32,16,512,344,4.080405971693785,0.5136356949806213,1.037544863087084,1.076499342918396,9.995914459228516,0.005,ok,64,256,1024,4096,32.0,True,"[0.5136356949806213, 0.3096592128276825, 0.292622447013855, 0.27913519740104675, 0.2547787129878998, 0.22405263781547546, 0.21421997249126434, 0.21064850687980652, 0.1595752090215683, 0.15858756005764008]",37,76,199,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,19,v_proj,32,16,512,302,10.497279019812536,0.15004512667655945,0.4861387780430021,0.23633091151714325,6.588690757751465,0.005,ok,64,256,1024,4096,32.0,True,"[0.15004512667655945, 0.10679179430007935, 0.09043702483177185, 0.08800393342971802, 0.08475053310394287, 0.08153786510229111, 0.08029165863990784, 0.0769738033413887, 0.07567815482616425, 0.0737033486366272]",105,156,284,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,19,up_proj,32,16,512,512,2.778640003162949,1.630030870437622,2.717139720880556,7.382848262786865,31.249160766601562,0.005,ok,896,256,14336,4096,32.0,True,"[1.630030870437622, 0.529466450214386, 0.44478777050971985, 0.40919315814971924, 0.403057724237442, 0.3859008848667145, 0.3801986873149872, 0.3737473785877228, 0.36911913752555847, 0.3662371039390564]",59,122,295,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,19,down_proj,32,16,512,512,22.118856709642863,0.4857665002346039,2.2845933008843295,5.219366550445557,40.757354736328125,0.005,ok,256,896,4096,14336,32.0,True,"[0.4857665002346039, 0.36974674463272095, 0.3601171672344208, 0.3556169271469116, 0.3507041931152344, 0.34234169125556946, 0.33815130591392517, 0.3294965326786041, 0.3251626491546631, 0.3197999894618988]",235,305,428,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,20,q_proj,32,16,512,488,15.30349915196624,0.39888209104537964,1.5604142573108415,2.4348926544189453,19.01289176940918,0.005,ok,256,256,4096,4096,32.0,True,"[0.39888209104537964, 0.3888586759567261, 0.3601168096065521, 0.33589106798171997, 0.3292538523674011, 0.319021612405777, 0.3079349398612976, 0.30205050110816956, 0.2941860258579254, 0.26820915937423706]",67,126,278,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,20,k_proj,32,16,512,350,6.505049515407588,0.39665210247039795,1.0116611302290812,1.0234582424163818,9.949544906616211,0.005,ok,64,256,1024,4096,32.0,True,"[0.39665210247039795, 0.32216134667396545, 0.31642210483551025, 0.3127802610397339, 0.2935793995857239, 0.24922221899032593, 0.24000969529151917, 0.1725533902645111, 0.15350398421287537, 0.14850309491157532]",39,80,207,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,20,v_proj,32,16,512,341,11.66706081641017,0.14629322290420532,0.4996949248630063,0.24969501793384552,7.228597640991211,0.005,ok,64,256,1024,4096,32.0,True,"[0.14629322290420532, 0.09600646048784256, 0.08819184452295303, 0.08409007638692856, 0.08177890628576279, 0.07986408472061157, 0.07836103439331055, 0.07589977979660034, 0.07561999559402466, 0.07292420417070389]",127,185,312,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,20,up_proj,32,16,512,512,2.5223122192025476,1.7116451263427734,2.7183986743750883,7.389691352844238,30.508737564086914,0.005,ok,896,256,14336,4096,32.0,True,"[1.7116451263427734, 0.48724037408828735, 0.4240412414073944, 0.4169669449329376, 0.40377363562583923, 0.39639073610305786, 0.379275918006897, 0.3759174048900604, 0.36827540397644043, 0.35830214619636536]",55,119,294,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,20,down_proj,32,16,512,512,22.236352884590193,0.5018823742866516,2.366648294708867,5.601024150848389,42.92061233520508,0.005,ok,256,896,4096,14336,32.0,True,"[0.5018823742866516, 0.3665120303630829, 0.36252543330192566, 0.3518986701965332, 0.34603384137153625, 0.34438058733940125, 0.34315645694732666, 0.33837077021598816, 0.33432888984680176, 0.3308447003364563]",246,315,435,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,21,q_proj,32,16,512,500,12.686278114186099,0.5416949391365051,1.9293983026548653,3.7225778102874756,22.7919979095459,0.005,ok,256,256,4096,4096,32.0,True,"[0.5416949391365051, 0.5174374580383301, 0.4651227593421936, 0.44088366627693176, 0.41034364700317383, 0.3917407691478729, 0.36313337087631226, 0.3560413718223572, 0.34753721952438354, 0.34355399012565613]",60,119,268,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
