run_name,relative_run_dir,relative_checkpoint,checkpoint_step,best_metric,checkpoint_source,base_model,peft_type,config_lora_r,config_lora_alpha,layer,module,lora_r,lora_alpha,rank_upper_bound,effective_rank_tau,stable_rank,spectral_norm,frobenius_norm,frobenius_sq,nuclear_norm,tau,note,n_out,n_in,delta_rows,delta_cols,scale_applied,top_singular_values,rank_energy_90,rank_energy_95,rank_energy_99,run_dir,checkpoint
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,5,v_proj,64,64.0,64,64,4.302096473650812,0.4481876790523529,0.9296082855584981,0.86417156457901,5.5463385581970215,0.005,ok,1024,4096,1024,4096,True,"[0.4481876790523529, 0.39669644832611084, 0.2728962004184723, 0.22370122373104095, 0.1878104954957962, 0.1703539937734604, 0.1643097847700119, 0.146774023771286, 0.13565966486930847, 0.13204780220985413]",27,38,56,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,5,up_proj,64,64.0,64,64,2.865475634784031,2.5409185886383057,4.301194783493507,18.500276565551758,25.17865753173828,0.005,ok,14336,4096,14336,4096,True,"[2.5409185886383057, 1.3266817331314087, 1.128896713256836, 0.9707347750663757, 0.9102652072906494, 0.781711995601654, 0.7352610230445862, 0.6931876540184021, 0.6699409484863281, 0.6292063593864441]",26,38,56,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,5,down_proj,64,64.0,64,64,2.772255604357793,1.938009262084961,3.2268032325922316,10.412259101867676,17.452720642089844,0.005,ok,4096,14336,4096,14336,True,"[1.938009262084961, 1.353084921836853, 0.9435516595840454, 0.7552401423454285, 0.6142892241477966, 0.5093677043914795, 0.45323842763900757, 0.44075271487236023, 0.4117893576622009, 0.3963044285774231]",21,33,55,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,6,q_proj,64,64.0,64,64,3.3732558736673615,1.1404894590377808,2.094671473634588,4.387648582458496,12.424080848693848,0.005,ok,4096,4096,4096,4096,True,"[1.1404894590377808, 0.7273294925689697, 0.5409612059593201, 0.5291529893875122, 0.45725902915000916, 0.4138678014278412, 0.37772682309150696, 0.36801981925964355, 0.32238736748695374, 0.3072444796562195]",26,39,57,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,6,k_proj,64,64.0,64,64,2.0852492040865127,0.8793736696243286,1.2698500482387287,1.6125191450119019,6.155857563018799,0.005,ok,1024,4096,1024,4096,True,"[0.8793736696243286, 0.4051666259765625, 0.3802776038646698, 0.3318077325820923, 0.25126275420188904, 0.21708068251609802, 0.20455023646354675, 0.18989109992980957, 0.15037724375724792, 0.13287518918514252]",13,26,51,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,6,v_proj,64,64.0,64,64,3.5080726486481484,0.4974333345890045,0.9316851527291384,0.868037223815918,5.357998847961426,0.005,ok,1024,4096,1024,4096,True,"[0.4974333345890045, 0.3892737329006195, 0.25418323278427124, 0.2358495146036148, 0.20563162863254547, 0.163041889667511, 0.162192702293396, 0.14292697608470917, 0.13188137114048004, 0.12260449677705765]",25,37,55,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,6,up_proj,64,64.0,64,64,4.063128502291176,2.076692581176758,4.1860314826054825,17.522859573364258,25.62496566772461,0.005,ok,14336,4096,14336,4096,True,"[2.076692581176758, 1.5447171926498413, 1.1856786012649536, 0.9635148048400879, 0.8673738241195679, 0.8255186676979065, 0.7686482071876526, 0.6854540705680847, 0.6578693389892578, 0.6077708601951599]",28,39,56,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,6,down_proj,64,64.0,64,64,2.4706027109011464,1.9933173656463623,3.13312633588189,9.81648063659668,17.34693717956543,0.005,ok,4096,14336,4096,14336,True,"[1.9933173656463623, 1.034057855606079, 0.8623802065849304, 0.7295377850532532, 0.5911438465118408, 0.5440177917480469, 0.45497602224349976, 0.441447913646698, 0.4194941818714142, 0.41370370984077454]",23,35,55,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,7,q_proj,64,64.0,64,64,3.784865924042347,1.0934679508209229,2.127312579926519,4.525458812713623,12.62265396118164,0.005,ok,4096,4096,4096,4096,True,"[1.0934679508209229, 0.7789785265922546, 0.6075106263160706, 0.5362282395362854, 0.4910774827003479, 0.398100882768631, 0.3913898766040802, 0.37478259205818176, 0.3666773736476898, 0.3212254047393799]",26,38,57,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840,23840,0.22449834644794464,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,LORA,64,64,7,k_proj,64,64.0,64,64,4.234079775659474,0.5874758958816528,1.208842082732272,1.461299180984497,6.506249904632568,0.005,ok,1024,4096,1024,4096,True,"[0.5874758958816528, 0.5256043672561646, 0.40931805968284607, 0.3456738293170929, 0.30937519669532776, 0.30145028233528137, 0.22567668557167053, 0.2026398628950119, 0.15213443338871002, 0.13751500844955444]",18,31,54,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10,results_tira/llama-3-8b-meta_math-lora-lr=4.00e-05-r=64-seed=36--2026-04-25-16-26-10/checkpoint-23840
